Cement,Blast_Furnace_Slag,Fly_Ash,Water,Superplasticizer,Coarse_Aggregate,Fine_Aggregate,Age,Strength
0.2668949771689498,0.0,0.6201899050474763,0.2931309904153354,0.3509316770186335,0.8072674418604655,0.5040140491721024,14,0.2955026784601969
0.5410958904109588,0.0,0.0,0.6006389776357828,0.0,0.4854651162790699,0.4691419969894632,365,0.4554628130061044
0.0954337899543379,0.379243183082916,0.5307346326836582,0.4496805111821085,0.232919254658385,0.4084302325581395,0.4523331660812844,28,0.2967484739005855
0.3436073059360731,0.0,0.0,0.5103833865814695,0.0,0.9029069767441856,0.4774209734069241,7,0.1139902827955649
0.1004566210045662,0.6399554813578187,0.0,0.6405750798722045,0.093167701863354,0.0755813953488373,0.6974410436527847,28,0.3828329388314439
0.310958904109589,0.4418475236505287,0.0,0.5103833865814695,0.0,0.6965116279069767,0.3519819367787253,7,0.1664382708359287
1.0,0.0,0.0,0.4089456869009584,0.0,0.941860465116279,0.0476668339187156,28,0.8095178771645697
0.3082191780821917,0.2559821925431275,0.3548225887056472,1.0,0.186335403726708,0.1511627906976747,0.2533868539889614,28,0.327644200822225
0.4269406392694063,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251,90,0.3704995639715959
0.1324200913242009,0.6956037840845855,0.0,0.3690095846645367,0.3726708074534161,0.7209302325581395,0.2358253888610135,28,0.4624392674722811
0.1506849315068493,0.1171396772398442,0.8185907046476762,0.0,0.1770186335403726,0.7491279069767445,0.4668840943301555,100,0.4596985175034259
0.7947488584474884,0.1391207568169171,0.0,0.6246006389776357,0.093167701863354,0.940116279069768,0.0481685900652284,28,0.461567210664009
0.5662100456621004,0.0,0.0,0.6485623003194889,0.0,0.5029069767441863,0.4540893125940792,28,0.3115734396412109
0.2922374429223744,0.0,0.5912043978010995,0.5886581469648562,0.1428571428571428,0.6639534883720932,0.4129453085800301,56,0.3638968481375358
0.9801369863013696,0.0,0.0,0.1597444089456869,0.8757763975155278,0.1485465116279072,0.751881585549423,3,0.4854864831194718
0.9801369863013696,0.0,0.0,0.1597444089456869,0.8757763975155278,0.1485465116279072,0.751881585549423,56,0.7035006851874922
0.4301369863013698,0.0,0.4807596201899051,0.3698083067092652,0.2919254658385093,0.465697674418605,0.6798795785248368,56,0.5325775507661642
0.1493150684931506,0.3614357262103506,0.6426786606696652,0.4289137380191694,0.2422360248447204,0.5968023255813955,0.3828399397892625,56,0.6152983680079731
0.265296803652968,0.1519198664440735,0.6186906546726637,0.1517571884984025,0.3695652173913043,0.7985465116279071,0.4984947315604617,28,0.6625140151987045
0.7625570776255708,0.0,0.0,0.7683706070287539,0.0,0.108720930232558,0.3153537380832916,28,0.2680951787716457
0.58675799086758,0.0528658875904285,0.704647676161919,0.2571884984025558,0.3385093167701863,0.4098837209302326,0.5193176116407427,56,0.8274573315061667
0.634703196347032,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,180,0.6324903450853371
0.2511415525114155,0.3931552587646078,0.0,0.6525559105431309,0.0,0.5011627906976743,0.3913697942799798,7,0.1582160209293633
0.4207762557077626,0.5589872008903729,0.0,0.1829073482428114,0.3478260869565217,0.5918604651162793,0.5260913196186656,28,0.8143764793820856
0.3107305936073058,0.0,0.0,0.5103833865814695,0.0,0.9238372093023256,0.489964877069744,28,0.1899838046592749
0.4422374429223744,0.0,0.4777611194402799,0.3969648562300318,0.2763975155279503,0.4479651162790699,0.6653286502759659,28,0.4685436651301856
0.3949771689497717,0.0,0.0,0.4888178913738019,0.0,0.8343023255813953,0.5368790767686906,28,0.2761928491341722
0.2317351598173516,0.377573734001113,0.0,0.5103833865814695,0.0,0.8000000000000003,0.4147014550928247,7,0.1199701009094306
0.965753424657534,0.0,0.0,0.5367412140575081,0.0,0.941860465116279,0.0476668339187156,270,0.8070262862837922
1.0,0.0,0.0,0.3210862619808308,0.077639751552795,0.6947674418604652,0.2057200200702458,28,0.9674847390058552
0.7853881278538812,0.0667779632721202,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.296036126442549,3,0.2618662015697023
0.3420091324200913,0.0,0.4992503748125937,0.1940894568690094,0.3850931677018633,0.5959302325581395,0.7671851480180629,28,0.3937959387068643
0.3105022831050228,0.0,0.0,0.5127795527156549,0.0,0.9244186046511628,0.489212242849975,28,0.1894854864831194
0.2712328767123288,0.4095715080690039,0.0,0.5103833865814695,0.0,0.7383720930232558,0.3770697441043651,7,0.1340475893858228
0.8515981735159817,0.0,0.2948525737131434,0.1613418530351438,0.0590062111801242,0.8633720930232558,0.1179126944305068,28,0.6839416967733898
0.1027397260273972,0.3199777406789093,0.4447776111944028,0.6405750798722045,0.2795031055900621,0.1715116279069768,0.5895634721525338,28,0.2200074747726423
0.0997716894977168,0.4802448525319978,0.0,0.4800319488817892,0.1055900621118012,0.5372093023255813,0.5589563472152534,28,0.2667248037872181
0.5353881278538812,0.0,0.0,0.4800319488817892,0.1055900621118012,0.5372093023255813,0.5589563472152534,28,0.529961380341348
0.7374429223744292,0.2957707289927657,0.0,0.2531948881789136,0.5124223602484471,0.1485465116279072,0.7353236327145007,91,0.7832315933723684
0.9801369863013696,0.0,0.0,0.1597444089456869,0.8757763975155278,0.1485465116279072,0.751881585549423,28,0.6736015946181637
0.2054794520547945,0.8013355592654425,0.0,0.560702875399361,0.0,0.3744186046511628,0.3063221274460612,3,0.1303102030646567
0.1061643835616438,0.3878686700055649,0.5427286356821589,0.5662939297124601,0.1894409937888198,0.2656976744186048,0.4666332162568991,28,0.2662264856110627
0.4748858447488585,0.3978853644963829,0.5547226386806597,0.3690095846645367,0.6832298136645962,0.3284883720930232,0.1430005017561466,28,0.3906814501058926
0.100228310502283,0.6413466889259878,0.0,0.6445686900958467,0.1055900621118012,0.0755813953488373,0.6969392875062719,28,0.3785972343341223
0.6573059360730593,0.5258764607679466,0.0,0.1924920127795528,0.6832298136645962,0.417732558139535,0.4059207225288508,3,0.476765915036751
0.1214611872146118,0.5116861435726211,0.7156421789105447,0.575079872204473,0.2857142857142856,0.2284883720930235,0.2621675865529353,28,0.3321290644076243
0.6573059360730593,0.5258764607679466,0.0,0.1924920127795528,0.6832298136645962,0.417732558139535,0.4059207225288508,91,1.0
0.265296803652968,0.1519198664440735,0.6186906546726637,0.1517571884984025,0.3695652173913043,0.7985465116279071,0.4984947315604617,100,0.7624268095178772
0.3410958904109589,0.0,0.5912043978010995,0.5327476038338659,0.1801242236024844,0.6610465116279074,0.4106874059207226,3,0.1854989410738756
0.0952054794520547,0.4735670562047858,0.6626686656671664,0.5575079872204471,0.263975155279503,0.0380813953488372,0.5301053687907678,28,0.3430920642830448
0.8744292237442921,0.0,0.0,0.1932907348242811,0.0,0.9273255813953488,0.5168088309081786,28,0.8678211037747602
0.182648401826484,0.125765164162493,0.6096951524237881,0.3865814696485623,0.2546583850931676,0.7511627906976748,0.468389362769694,28,0.3605332004484864
0.6335616438356164,0.4207011686143573,0.0,0.2563897763578275,0.4937888198757763,0.9688953488372092,0.0275965880582038,28,0.6212781861218389
0.4301369863013698,0.0,0.4807596201899051,0.3698083067092652,0.2919254658385093,0.465697674418605,0.6798795785248368,14,0.4028902454217018
0.3059360730593607,0.0,0.0,0.5766773162939298,0.0,0.4854651162790699,0.7300551931761163,3,0.0515759312320917
0.3431506849315068,0.0,0.4937531234382808,0.1956869009584665,0.4409937888198757,0.5430232558139534,0.7400903161063723,28,0.6013454590756199
0.8515981735159817,0.330550918196995,0.0,0.4736421725239617,0.2763975155279503,0.1485465116279072,0.470396387355745,56,0.8716830696399651
0.5342465753424657,0.0,0.0,0.4808306709265175,0.093167701863354,0.5377906976744184,0.5594581033617663,28,0.5298368007973091
0.447945205479452,0.0,0.5347326336831585,0.7020766773162939,0.3447204968944098,0.2284883720930235,0.3768188660311089,28,0.3681325526348574
0.1164383561643835,0.2838063439065109,0.0,0.560702875399361,0.0,0.2529069767441863,0.8758153537380833,3,0.0305219882895228
0.7694063926940637,0.4924874791318865,0.0,0.5127795527156549,0.3447204968944098,0.2438953488372091,0.2857501254390366,28,0.7931979568954778
0.1484018264840182,0.209794101279911,0.8345827086456772,0.3370607028753993,0.2453416149068323,0.5997093023255813,0.4417962870045158,56,0.6369752086707363
0.7374429223744292,0.2957707289927657,0.0,0.2531948881789136,0.5124223602484471,0.1485465116279072,0.7353236327145007,91,0.7832315933723684
0.7431506849315068,0.1321647189760712,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,28,0.4372741995764296
0.310958904109589,0.4418475236505287,0.0,0.5103833865814695,0.0,0.6965116279069767,0.3519819367787253,28,0.3062165192475395
0.3009132420091324,0.0,0.4727636181909045,0.6078274760383386,0.1428571428571428,0.4244186046511626,0.647767185148018,100,0.4015198704372743
0.2545662100456621,0.0,0.8705647176411794,0.2987220447284344,0.3633540372670806,0.7052325581395347,0.4463120923231309,14,0.3396038370499564
0.1621004566210045,0.3227601558152477,0.0,0.560702875399361,0.0,0.4238372093023255,0.6593075765178125,7,0.1128690668992151
0.3899543378995434,0.2924318308291597,0.4087956021989005,0.7020766773162939,0.2795031055900621,0.2994186046511626,0.2150025087807328,28,0.434035131431419
0.7374429223744292,0.2957707289927657,0.0,0.2531948881789136,0.5124223602484471,0.1485465116279072,0.7353236327145007,91,0.7832315933723684
0.58675799086758,0.0528658875904285,0.704647676161919,0.2571884984025558,0.3385093167701863,0.4098837209302326,0.5193176116407427,3,0.2839167808645821
0.4824200913242009,0.7295492487479133,0.0,0.4289137380191694,0.2670807453416148,0.714825581395349,0.0446562970396386,56,0.7794942070512023
0.4949771689497717,0.5912632164718977,0.0,0.2707667731629393,0.4440993788819875,0.1485465116279072,0.7185148018063219,91,0.8193596611436402
0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,365,0.5153855736888003
0.6461187214611872,0.0,0.0,0.5127795527156549,0.0,0.4796511627906978,0.4239839438033117,3,0.1541048959760807
0.4155251141552511,0.0417362270450751,0.704647676161919,0.4568690095846646,0.170807453416149,0.1191860465116279,0.5193176116407427,28,0.5157593123209169
0.4246575342465753,0.5342237061769617,0.0,0.560702875399361,0.0,0.3808139534883721,0.3105870546914198,28,0.4543415971097546
0.7374429223744292,0.2957707289927657,0.0,0.2364217252396165,0.577639751552795,0.3924418604651163,0.5260913196186656,3,0.4231967111000373
0.1255707762557077,0.6566499721758488,0.0,0.560702875399361,0.0,0.3906976744186048,0.469643753135976,3,0.0916905444126074
0.186986301369863,0.3411240957150807,0.0,0.6525559105431309,0.0,0.4598837209302329,0.5168088309081786,90,0.3762302229973839
0.2552511415525114,0.2729549248747913,0.1224387806096951,0.4784345047923322,0.2080745341614906,0.7703488372093026,0.480431510286001,100,0.5934969478011711
0.8378995433789953,0.3260990539788537,0.0,0.1277955271565496,1.0,0.1485465116279072,0.6184144505770195,56,0.8343092064283045
0.5022831050228309,0.0,0.0,0.6485623003194889,0.0,0.5029069767441863,0.5168088309081786,180,0.3396038370499564
0.2552511415525114,0.2729549248747913,0.1224387806096951,0.4784345047923322,0.2080745341614906,0.7703488372093026,0.480431510286001,3,0.1351688052821726
0.1463470319634703,0.0,0.8160919540229886,0.4369009584664536,0.139751552795031,0.7488372093023252,0.4668840943301555,14,0.2884016444499813
0.2015981735159817,0.0,0.6256871564217892,0.3202875399361022,0.3074534161490683,0.8345930232558136,0.5233316608128449,3,0.0887006353556746
0.0143835616438356,0.4518642181413467,0.0,0.6525559105431309,0.0,0.3988372093023256,0.6397390868038133,3,0.0
0.5949771689497718,0.5258764607679466,0.0,0.3442492012779554,0.3602484472049689,0.417732558139535,0.4059207225288508,28,0.8592251152360783
0.1303652968036529,0.5194769059543685,0.0,0.4297124600638977,0.3509316770186335,0.5482558139534883,0.4889613647767186,28,0.3792201320543167
0.3410958904109589,0.0,0.5912043978010995,0.5678913738019169,0.1801242236024844,0.7052325581395347,0.4021575514300048,56,0.4601968356795815
0.2054794520547945,0.8013355592654425,0.0,0.560702875399361,0.0,0.3744186046511628,0.3063221274460612,90,0.6029649931481251
0.1493150684931506,0.3614357262103506,0.6426786606696652,0.4289137380191694,0.2422360248447204,0.5968023255813955,0.3828399397892625,14,0.3672604958265853
0.2748858447488584,0.0,0.4832583708145927,0.5391373801916934,0.139751552795031,0.4828488372093025,0.6931761164074259,14,0.2755699514139778
0.7431506849315068,0.1321647189760712,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,365,0.5153855736888003
0.6232876712328768,0.0,0.0,0.5127795527156549,0.0,0.6889534883720931,0.4114400401404918,28,0.4469914040114613
0.6335616438356164,0.4207011686143573,0.0,0.2563897763578275,0.4937888198757763,0.9688953488372092,0.0275965880582038,7,0.5577426186620158
0.3995433789954337,0.0,0.0,0.5527156549520766,0.0,0.4854651162790699,0.6573005519317612,360,0.3908060296499315
0.8515981735159817,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,365,0.4933349943939206
0.1607305936073059,0.0378408458542014,0.8615692153923039,0.2795527156549522,0.1273291925465838,0.5968023255813955,0.6583040642247868,56,0.4175906316182883
0.639269406392694,0.0,0.0,0.5127795527156549,0.0,0.7151162790697674,0.3637732062217762,28,0.4371496200323907
0.5415525114155251,0.0,0.0,0.5103833865814695,0.0,0.7796511627906977,0.4021575514300048,28,0.3683817117229351
0.3607305936073059,0.2810239287701725,0.3898050974512744,0.3929712460063899,0.3105590062111801,0.3924418604651163,0.4239839438033117,28,0.5910053569203938
0.1493150684931506,0.3614357262103506,0.6426786606696652,0.4289137380191694,0.2422360248447204,0.5968023255813955,0.3828399397892625,28,0.4842406876790831
0.634703196347032,0.0,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,365,0.6252647315310826
0.4748858447488585,0.0,0.0,0.560702875399361,0.0,0.491279069767442,0.6422478675363774,7,0.1577177027532079
0.6506849315068493,0.0556483027267668,0.4697651174412794,0.281150159744409,0.4440993788819875,0.3982558139534884,0.6297039638735573,56,0.6728541173539306
0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3924418604651163,0.3186151530356247,3,0.2748224741497446
0.0990867579908675,0.0,0.8940529735132434,0.6381789137380192,0.2422360248447204,0.0668604651162789,0.6891620672353238,28,0.1022798056559112
0.1073059360730593,0.4257095158597663,0.9695152423788106,0.560702875399361,0.248447204968944,0.3895348837209305,0.0727546412443553,28,0.2771894854864831
0.5216894977168949,0.4718976071229828,0.0,0.5838658146964857,0.2515527950310559,0.0290697674418605,0.5225790265930759,28,0.6763423445870188
0.3952054794520548,0.0,0.606696651674163,0.3011182108626198,0.3074534161490683,0.7343023255813952,0.4603612644254893,100,0.7011336738507538
0.2009132420091324,0.528658875904285,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,180,0.555624766413355
0.7968036529680365,0.0,0.0,0.3450479233226837,0.3509316770186335,0.6656976744186047,0.37882589061716,28,0.95265977326523
0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3930232558139535,0.2965378825890619,90,0.647689049458079
0.4746575342465752,0.3973288814691152,0.5557221389305348,0.3674121405750801,0.686335403726708,0.3281976744186048,0.1435022579026594,28,0.4471159835555002
0.0319634703196347,0.4813578185865331,0.0,0.560702875399361,0.0,0.3162790697674418,0.7473657802308076,90,0.3574187118475146
0.1095890410958904,0.6588759042849194,0.0,0.415335463258786,0.3695652173913043,0.779941860465116,0.2027094831911691,28,0.4372741995764296
0.2511415525114155,0.0,0.623688155922039,0.2971246006389776,0.2422360248447204,0.8267441860465121,0.5155544405418968,3,0.2141522362028154
0.111187214611872,0.0,0.9260369815092456,0.3586261980830669,0.4844720496894409,0.7950581395348837,0.2107375815353738,28,0.138657032515261
0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3924418604651163,0.3186151530356247,28,0.5177525850255389
0.2054794520547945,0.8013355592654425,0.0,0.560702875399361,0.0,0.3744186046511628,0.3063221274460612,7,0.2385698268344338
0.3410958904109589,0.0,0.5912043978010995,0.5678913738019169,0.1801242236024844,0.7052325581395347,0.4021575514300048,28,0.3854491092562602
0.2237442922374429,0.5564830272676684,0.0,0.5447284345047922,0.0,1.0,0.1655795283492223,28,0.5845272206303725
0.5273972602739725,0.0,0.0,0.560702875399361,0.0,0.3784883720930234,0.6236828901154039,3,0.1655662140276566
0.6506849315068493,0.0556483027267668,0.4697651174412794,0.281150159744409,0.4316770186335403,0.3982558139534884,0.6297039638735573,56,0.5685810389933973
0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,90,0.4762675968605956
0.9086757990867578,0.0,0.0,0.6246006389776357,0.0,0.941860465116279,0.0476668339187156,1,0.1284415099040737
0.4155251141552511,0.0417362270450751,0.704647676161919,0.4568690095846646,0.170807453416149,0.1191860465116279,0.5193176116407427,56,0.5256010962999876
0.4888127853881278,0.5862548692264886,0.0,0.5103833865814695,0.0,0.5116279069767442,0.2390868038133466,7,0.275445371869939
0.7853881278538812,0.0667779632721202,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.296036126442549,7,0.4446243926747228
0.2577625570776256,0.1496939343350028,0.6091954022988506,0.2699680511182107,0.2981366459627328,0.6200581395348834,0.4681384846964376,56,0.6432041858726798
0.5949771689497718,0.5258764607679466,0.0,0.3442492012779554,0.3602484472049689,0.417732558139535,0.4059207225288508,3,0.4107387566961505
0.3744292237442921,0.3171953255425709,0.0,0.8482428115015974,0.0,0.3808139534883721,0.190667335674862,270,0.615422947552012
0.7853881278538812,0.0667779632721202,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.296036126442549,56,0.6592749470536938
0.2963470319634703,0.0,0.607696151924038,0.4169329073482428,0.2080745341614906,0.7424418604651164,0.4628700451580532,56,0.5029276192849135
0.1812785388127853,0.0,0.8345827086456772,0.3817891373801916,0.2360248447204968,0.7401162790697673,0.4611138986452583,14,0.2400647813629002
0.265296803652968,0.1519198664440735,0.6186906546726637,0.1517571884984025,0.3695652173913043,0.7985465116279071,0.4984947315604617,14,0.4189610066027159
0.3999999999999999,0.2721202003338898,0.1224387806096951,0.310702875399361,0.3478260869565217,0.7578488372093024,0.4729051680883092,3,0.3503176778372991
0.3995433789954337,0.0,0.0,0.5527156549520766,0.0,0.4854651162790699,0.6573005519317612,14,0.2358290768655787
0.3410958904109589,0.0,0.5912043978010995,0.5327476038338659,0.1801242236024844,0.6610465116279074,0.4106874059207226,100,0.5138906191603339
0.7431506849315068,0.1321647189760712,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0,270,0.5067895851501184
0.5949771689497718,0.5258764607679466,0.0,0.3442492012779554,0.3602484472049689,0.417732558139535,0.4059207225288508,91,0.9588887504671734
0.2577625570776256,0.1496939343350028,0.6091954022988506,0.2699680511182107,0.2981366459627328,0.6200581395348834,0.4681384846964376,100,0.6764669241310578
0.58675799086758,0.0528658875904285,0.704647676161919,0.2571884984025558,0.3385093167701863,0.4098837209302326,0.5193176116407427,7,0.4163448361778996
0.5662100456621004,0.0,0.0,0.5127795527156549,0.0,0.7238372093023258,0.4415454089312594,7,0.2236202815497695
0.1463470319634703,0.0,0.8160919540229886,0.4369009584664536,0.139751552795031,0.7488372093023252,0.4668840943301555,100,0.3888127569453096
0.5410958904109588,0.0,0.0,0.6006389776357828,0.0,0.4854651162790699,0.4691419969894632,7,0.2322162700884514
0.6461187214611872,0.0,0.0,0.5127795527156549,0.0,0.4796511627906978,0.4239839438033117,7,0.260246667497197
0.1164383561643835,0.2838063439065109,0.0,0.560702875399361,0.0,0.2529069767441863,0.8758153537380833,90,0.2988663261492463
0.4424657534246575,0.0,0.0,0.5103833865814695,0.0,0.8441860465116284,0.4397892624184645,28,0.2851625763049707
0.6506849315068493,0.0556483027267668,0.4697651174412794,0.281150159744409,0.4316770186335403,0.3982558139534884,0.6297039638735573,28,0.5525102778123833
0.1639269406392694,0.2598775737340011,0.7991004497751125,0.4033546325878596,0.3012422360248447,0.5994186046511629,0.3828399397892625,100,0.6055811635729413
0.1187214611872146,0.4841402337228715,0.9245377311344328,0.8482428115015974,0.217391304347826,0.1279069767441862,0.0451580531861515,28,0.2741995764295503
0.4520547945205479,0.0,0.0,0.4968051118210863,0.0,0.7965116279069768,0.5042649272453588,28,0.3054690419833064
0.6335616438356164,0.4207011686143573,0.0,0.2563897763578275,0.4937888198757763,0.9688953488372092,0.0275965880582038,91,0.6748473900585524
0.0319634703196347,0.4813578185865331,0.0,0.560702875399361,0.0,0.3162790697674418,0.7473657802308076,28,0.2494082471658154
0.147945205479452,0.6961602671118531,0.0,0.6525559105431309,0.0,0.507558139534884,0.247365780230808,28,0.3939205182509033
0.3995433789954337,0.0,0.0,0.5527156549520766,0.0,0.4854651162790699,0.6573005519317612,3,0.1124953282670985
0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.232919254658385,0.5726744186046511,0.7722027094831911,56,0.5115236078235954
0.4269406392694063,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251,7,0.152859100535692
0.5296803652968036,0.0489705063995548,0.7896051974012994,0.5367412140575081,0.4751552795031055,0.4825581395348837,0.0978424485699951,28,0.5232340849632491
0.4824200913242009,0.7295492487479133,0.0,0.4289137380191694,0.2670807453416148,0.714825581395349,0.0446562970396386,91,0.8006727295378099
0.3107305936073058,0.0,0.4702648675662169,0.5183706070287539,0.217391304347826,0.4328488372093022,0.6347215253386855,100,0.5228603463311324
0.1255707762557077,0.6566499721758488,0.0,0.560702875399361,0.0,0.3906976744186048,0.469643753135976,28,0.390307711473776
0.0776255707762557,0.4507512520868114,0.6296851574212894,0.400958466453674,0.3105590062111801,0.3546511627906978,0.4264927245358756,28,0.3331257007599352
0.4748858447488585,0.3973288814691152,0.0,0.3682108626198084,0.3105590062111801,0.3293604651162791,0.5268439538384346,28,0.5353183007350193
0.6255707762557077,0.0,0.0,0.7412140575079871,0.0,0.5886627906976742,0.4224786753637732,14,0.2901457580665255
0.1484018264840182,0.209794101279911,0.8345827086456772,0.3370607028753993,0.2453416149068323,0.5997093023255813,0.4417962870045158,3,0.1643204185872679
0.6232876712328768,0.2609905397885365,0.0,0.0383386581469649,0.7267080745341613,0.1485465116279072,1.0000000000000002,3,0.3322536439516632
0.4269406392694063,0.3728436282693378,0.0,0.584664536741214,0.186335403726708,0.3575581395348837,0.4164576016056196,28,0.5470287778746731
0.6573059360730593,0.5258764607679466,0.0,0.1924920127795528,0.6832298136645962,0.417732558139535,0.4059207225288508,7,0.7071134919646195
0.8881278538812785,0.0723427935447968,0.6146926536731635,0.6325878594249201,0.1211180124223602,0.0610465116279068,0.2634219769192172,28,0.6925376853120718
0.4296803652968036,0.5383973288814692,0.0,0.5103833865814695,0.0,0.5732558139534887,0.2767185148018063,28,0.3825837797433661
0.5949771689497718,0.5258764607679466,0.0,0.3442492012779554,0.3602484472049689,0.417732558139535,0.4059207225288508,7,0.2562601220879532
0.2116438356164383,0.0,0.5022488755622189,0.3865814696485623,0.232919254658385,0.5726744186046511,0.7722027094831911,3,0.1227108508782858
0.7694063926940637,0.4924874791318865,0.0,0.5127795527156549,0.3447204968944098,0.2438953488372091,0.2857501254390366,3,0.460570574311698
0.3605022831050228,0.2799109627156372,0.3918040979510245,0.389776357827476,0.3229813664596273,0.3915697674418608,0.4237330657300551,28,0.5910053569203938
