BUDAPEST,BARANYA,BACS,BEKES,BORSOD,CSONGRAD,FEJER,GYOR,HAJDU,HEVES,JASZ,KOMAROM,NOGRAD,PEST,SOMOGY,SZABOLCS,TOLNA,VAS,VESZPREM,ZALA
0.3632567849686847,0.3917525773195876,0.2810218978102189,0.5608856088560885,0.5323943661971832,0.1306532663316583,0.4512195121951219,1.0,0.599236641221374,0.2095238095238095,0.4241071428571428,0.6062500000000001,0.2321428571428571,0.3387470997679814,0.3806451612903225,0.2660098522167488,0.2061068702290076,0.3829787234042553,0.208695652173913,0.2777777777777778
0.55741127348643,0.4639175257731959,0.2226277372262773,0.6014760147601476,0.2704225352112676,0.4472361809045226,0.5182926829268293,0.5911602209944751,0.3587786259541984,0.5285714285714286,0.3571428571428571,0.5625,0.6875,0.5916473317865429,0.3483870967741935,0.1822660098522167,0.2900763358778626,0.4184397163120567,0.3304347826086956,0.2962962962962963
0.0772442588726513,0.1082474226804123,0.2116788321167883,0.018450184501845,0.1436619718309859,0.0452261306532663,0.1097560975609756,0.1049723756906077,0.0534351145038167,0.0952380952380952,0.1651785714285714,0.325,0.0892857142857142,0.111368909512761,0.064516129032258,0.1182266009852216,0.1221374045801526,0.2482269503546099,0.0608695652173913,0.1574074074074073
0.150313152400835,0.1391752577319587,0.0620437956204379,0.018450184501845,0.228169014084507,0.0402010050251256,0.0975609756097561,0.0386740331491712,0.0572519083969465,0.1904761904761905,0.1473214285714285,0.09375,0.0089285714285714,0.1763341067285382,0.064516129032258,0.064039408866995,0.2366412213740457,0.0425531914893617,0.0347826086956521,0.1574074074074073
0.1941544885177452,0.2268041237113402,0.1751824817518248,0.077490774907749,0.1436619718309859,0.0653266331658291,0.1768292682926829,0.2983425414364641,0.0801526717557251,0.0952380952380952,0.3169642857142857,0.125,0.0714285714285714,0.1624129930394431,0.2387096774193548,0.1970443349753694,0.1755725190839694,0.0496453900709219,0.217391304347826,0.1111111111111111
0.2379958246346555,0.2577319587628865,0.437956204379562,0.4649446494464944,0.3126760563380282,0.2412060301507537,0.4695121951219512,0.6574585635359116,0.599236641221374,0.2380952380952381,0.6294642857142857,0.36875,0.2321428571428571,0.3201856148491879,0.3677419354838709,0.2019704433497537,0.0458015267175572,0.6950354609929078,0.2782608695652174,0.1064814814814814
0.0271398747390396,0.0515463917525773,0.0182481751824817,0.0,0.0,0.0150753768844221,0.0,0.0386740331491712,0.0,0.019047619047619,0.0491071428571428,0.03125,0.0,0.0348027842227378,0.0,0.0394088669950738,0.0,0.0354609929078014,0.008695652173913,0.0
0.0354906054279749,0.0515463917525773,0.0,0.003690036900369,0.0084507042253521,0.0050251256281407,0.1097560975609756,0.005524861878453,0.0038167938931297,0.0,0.1160714285714285,0.06875,0.0,0.099767981438515,0.032258064516129,0.0098522167487684,0.0305343511450381,0.0212765957446808,0.117391304347826,0.0185185185185185
0.3402922755741127,0.2525773195876288,0.156934306569343,0.4649446494464944,0.1295774647887324,0.1959798994974874,0.3170731707317073,0.6298342541436464,0.4083969465648854,0.2,0.28125,0.3375,0.125,0.248259860788863,0.4258064516129032,0.2463054187192118,0.1908396946564885,0.1489361702127659,0.1869565217391304,0.1435185185185185
0.1670146137787056,0.2577319587628865,0.1496350364963503,0.014760147601476,0.2056338028169014,0.3467336683417085,0.3719512195121951,0.3259668508287293,0.2061068702290076,0.4,0.0848214285714285,0.04375,0.1607142857142857,0.3248259860788863,0.1161290322580645,0.0443349753694581,0.015267175572519,0.2198581560283687,0.1391304347826087,0.0601851851851851
0.4488517745302713,0.2628865979381443,0.2481751824817518,0.1992619926199262,0.2028169014084507,0.7236180904522613,0.2804878048780488,0.1933701657458563,0.183206106870229,0.3142857142857143,0.1741071428571428,0.06875,0.3571428571428571,0.0835266821345707,0.0258064516129032,0.167487684729064,0.0687022900763358,0.0638297872340425,0.1739130434782608,0.2361111111111111
0.4321503131524007,0.2628865979381443,0.1897810218978102,0.059040590405904,0.3154929577464789,0.4271356783919598,0.2682926829268293,0.4530386740331491,0.3625954198473282,0.0904761904761904,0.3303571428571428,0.33125,0.4017857142857142,0.3248259860788863,0.7741935483870968,0.3152709359605911,0.4198473282442748,0.5815602836879432,0.782608695652174,0.3518518518518518
0.2651356993736952,0.2989690721649484,0.2664233576642336,0.4206642066420664,0.1464788732394366,0.1306532663316583,0.2195121951219512,0.4088397790055248,0.099236641221374,0.5523809523809524,0.5625,0.175,0.5357142857142857,0.1995359628770301,0.3870967741935484,0.1625615763546798,0.2213740458015267,0.2553191489361702,0.2782608695652174,0.162037037037037
0.2526096033402922,0.0876288659793814,0.2591240875912409,0.1955719557195571,0.2845070422535211,0.3567839195979899,0.3536585365853659,0.3314917127071823,0.4541984732824427,0.4285714285714286,0.2767857142857142,0.1125,0.0803571428571428,0.3990719257540603,0.1354838709677419,0.6305418719211823,0.1679389312977099,0.0992907801418439,0.4434782608695652,0.1481481481481481
0.3340292275574112,0.4123711340206185,0.3941605839416058,0.062730627306273,0.1464788732394366,0.0552763819095477,0.2073170731707317,0.4143646408839779,0.2061068702290076,0.0714285714285714,0.2321428571428571,0.325,0.0982142857142857,0.3317865429234338,0.1483870967741935,0.1083743842364532,0.2671755725190839,0.1205673758865248,0.1695652173913043,0.0277777777777777
0.0897703549060542,0.0618556701030927,0.0255474452554744,0.03690036900369,0.0478873239436619,0.0301507537688442,0.0792682926829268,0.0883977900552486,0.0687022900763358,0.0571428571428571,0.1160714285714285,0.125,0.0178571428571428,0.0533642691415313,0.0709677419354838,0.0886699507389162,0.0610687022900763,0.0638297872340425,0.0347826086956521,0.0416666666666666
0.1899791231732776,0.2061855670103092,0.3138686131386861,0.070110701107011,0.0873239436619718,0.0753768844221105,0.2439024390243902,0.2762430939226519,0.0648854961832061,0.1380952380952381,0.1116071428571428,0.125,0.5178571428571428,0.2320185614849187,0.1419354838709677,0.2019704433497537,0.0610687022900763,0.2127659574468085,0.0869565217391304,0.0555555555555555
0.0438413361169102,0.0876288659793814,0.0364963503649635,0.025830258302583,0.0507042253521126,0.0552763819095477,0.0182926829268292,0.0662983425414364,0.015267175572519,0.0333333333333333,0.40625,0.1125,0.0982142857142857,0.0069605568445475,0.0580645161290322,0.0492610837438423,0.0458015267175572,0.0851063829787234,0.0478260869565217,0.0046296296296296
0.1816283924843423,0.0927835051546391,0.1386861313868613,0.095940959409594,0.1943661971830986,0.1608040201005025,0.2012195121951219,0.3646408839779005,0.4045801526717557,0.1904761904761905,0.375,0.45,0.0892857142857142,0.211136890951276,0.0709677419354838,0.4236453201970443,0.0916030534351145,0.3829787234042553,0.2217391304347826,0.1574074074074073
0.2400835073068893,0.3814432989690721,0.2335766423357664,0.6420664206642066,0.3943661971830986,0.2814070351758794,0.676829268292683,0.9668508287292816,0.5267175572519084,0.2857142857142857,0.5,0.4375,0.1875,0.4129930394431554,0.4516129032258064,0.3694581280788177,0.0381679389312977,0.4680851063829787,0.6478260869565218,0.25
0.1064718162839248,0.1804123711340206,0.1240875912408759,0.040590405904059,0.1943661971830986,0.2160804020100502,0.274390243902439,0.2375690607734806,0.2022900763358778,0.1380952380952381,0.1919642857142857,0.3625,0.0714285714285714,0.2157772621809744,0.1806451612903225,0.064039408866995,0.2366412213740457,0.1418439716312056,0.108695652173913,0.0462962962962962
0.1670146137787056,0.1082474226804123,0.0912408759124087,0.022140221402214,0.0619718309859154,0.1055276381909547,0.0060975609756097,0.1270718232044199,0.0343511450381679,0.0857142857142857,0.0803571428571428,0.00625,0.2321428571428571,0.0881670533642691,0.1354838709677419,0.064039408866995,0.1221374045801526,0.0851063829787234,0.0434782608695652,0.0138888888888888
0.2379958246346555,0.2835051546391752,0.2007299270072992,0.5719557195571956,0.2,0.2412060301507537,0.3292682926829268,0.3646408839779005,0.1717557251908396,0.5238095238095238,0.2008928571428571,0.2125,0.4107142857142857,0.4060324825986078,0.4258064516129032,0.3004926108374384,0.1068702290076335,0.1489361702127659,0.3173913043478261,0.25
0.0250521920668058,0.0154639175257731,0.0218978102189781,0.018450184501845,0.0535211267605633,0.0150753768844221,0.0,0.005524861878453,0.0190839694656488,0.0047619047619047,0.0223214285714285,0.025,0.0357142857142857,0.0417633410672853,0.0193548387096774,0.0295566502463054,0.0458015267175572,0.0283687943262411,0.017391304347826,0.0138888888888888
0.3256784968684759,0.3505154639175257,0.1240875912408759,0.3173431734317343,0.4028169014084507,0.0753768844221105,0.7560975609756098,0.3756906077348066,0.0839694656488549,0.219047619047619,0.1696428571428571,0.4375,0.3482142857142857,0.45707656612529,0.2903225806451613,0.541871921182266,0.0763358778625954,0.0070921985815602,0.1260869565217391,0.0601851851851851
0.2588726513569937,0.1804123711340206,0.291970802919708,0.2730627306273062,0.2225352112676056,0.0703517587939698,0.4512195121951219,0.2265193370165745,0.2175572519083969,0.4761904761904762,0.46875,0.025,0.0178571428571428,0.1461716937354988,0.0258064516129032,0.3103448275862069,0.282442748091603,0.1560283687943262,0.1652173913043478,0.2314814814814814
0.3507306889352818,0.4587628865979381,0.2153284671532846,0.2140221402214022,0.3211267605633803,0.3869346733668342,0.3475609756097561,0.5082872928176796,0.1679389312977099,0.5285714285714286,0.2589285714285714,0.4625,0.3839285714285714,0.37122969837587,0.2,0.1477832512315271,0.0916030534351145,0.1489361702127659,0.3304347826086956,0.1944444444444444
0.3027139874739039,0.3350515463917525,0.0802919708029197,0.2361623616236162,0.3098591549295775,0.1256281407035175,0.1890243902439024,0.3480662983425414,0.2137404580152671,0.3523809523809524,0.25,0.15625,0.4196428571428571,0.3155452436194895,0.1419354838709677,0.1280788177339901,0.2137404580152671,0.0496453900709219,0.4,0.1111111111111111
0.2505219206680584,0.6958762886597938,0.3503649635036496,0.062730627306273,0.104225352112676,0.2613065326633166,0.3109756097560975,0.3535911602209944,0.4312977099236641,0.1333333333333333,0.3035714285714285,0.26875,0.0982142857142857,0.3178654292343387,0.0064516129032258,0.0098522167487684,0.1068702290076335,0.0212765957446808,0.1782608695652174,0.0185185185185185
0.1294363256784968,0.3247422680412371,0.4051094890510949,0.1291512915129151,0.180281690140845,0.0201005025125628,0.3353658536585366,0.2707182320441988,0.2251908396946564,0.1238095238095238,0.3080357142857142,0.19375,0.1517857142857142,0.1160092807424593,0.2064516129032258,0.2118226600985221,0.2595419847328244,0.0070921985815602,0.0913043478260869,0.0879629629629629
0.0814196242171189,0.0927835051546391,0.0036496350364963,0.029520295202952,0.0901408450704225,0.0,0.0121951219512195,0.3701657458563536,0.1068702290076335,0.0619047619047619,0.2455357142857142,0.05625,0.3928571428571428,0.1508120649651972,0.0774193548387096,0.2364532019704433,0.1221374045801526,0.0,0.117391304347826,0.0462962962962962
0.0835073068893528,0.1494845360824742,0.0620437956204379,0.1254612546125461,0.1577464788732394,0.135678391959799,0.0365853658536585,0.2265193370165745,0.0534351145038167,0.1809523809523809,0.1741071428571428,0.06875,0.3928571428571428,0.111368909512761,0.0967741935483871,0.0541871921182266,0.1297709923664122,0.2907801418439716,0.1565217391304348,0.0231481481481481
0.0292275574112734,0.0670103092783505,0.0437956204379562,0.044280442804428,0.1070422535211267,0.0301507537688442,0.0975609756097561,0.0718232044198895,0.0572519083969465,0.0047619047619047,0.0133928571428571,0.09375,0.0625,0.0788863109048723,0.0129032258064516,0.270935960591133,0.0610687022900763,0.0141843971631205,0.0130434782608695,0.0277777777777777
0.0292275574112734,0.0051546391752577,0.0328467153284671,0.011070110701107,0.0197183098591549,0.0150753768844221,0.0121951219512195,0.0,0.0190839694656488,0.0047619047619047,0.0178571428571428,0.04375,0.0178571428571428,0.0139211136890951,0.0193548387096774,0.0049261083743842,0.0381679389312977,0.0212765957446808,0.0695652173913043,0.0416666666666666
0.1002087682672233,0.0,0.010948905109489,0.003690036900369,0.0084507042253521,0.0050251256281407,0.0060975609756097,0.005524861878453,0.0076335877862595,0.019047619047619,0.0044642857142857,0.025,0.0178571428571428,0.0092807424593967,0.0258064516129032,0.0,0.0,0.0,0.0043478260869565,0.0
0.0375782881002087,0.0,0.0218978102189781,0.033210332103321,0.0394366197183098,0.0603015075376884,0.0182926829268292,0.005524861878453,0.0,0.0142857142857142,0.0267857142857142,0.00625,0.0178571428571428,0.0208816705336426,0.032258064516129,0.0098522167487684,0.0076335877862595,0.0141843971631205,0.0043478260869565,0.0185185185185185
0.2296450939457202,0.9536082474226804,0.1715328467153284,0.1439114391143911,0.2366197183098591,0.2462311557788944,0.1097560975609756,0.2596685082872928,0.3396946564885496,0.1380952380952381,0.2142857142857142,0.11875,0.3392857142857142,0.4547563805104408,0.3935483870967742,0.1477832512315271,0.2213740458015267,0.1914893617021276,0.2826086956521739,0.0601851851851851
0.2922755741127348,0.1030927835051546,0.3065693430656934,0.029520295202952,0.2985915492957746,0.0201005025125628,0.0853658536585365,0.0497237569060773,0.1526717557251908,0.2285714285714286,0.1964285714285714,0.16875,0.0714285714285714,0.1948955916473317,0.0516129032258064,0.1625615763546798,0.0229007633587786,0.0921985815602836,0.0391304347826087,0.1111111111111111
0.1482254697286012,0.0154639175257731,0.0583941605839416,0.018450184501845,0.0985915492957746,0.0854271356783919,0.1280487804878048,0.1270718232044199,0.0916030534351145,0.1,0.0357142857142857,0.0875,0.0446428571428571,0.1508120649651972,0.0451612903225806,0.0541871921182266,0.0,0.0,0.0695652173913043,0.0694444444444444
0.068893528183716,0.0257731958762886,0.0364963503649635,0.0,0.0816901408450704,0.0150753768844221,0.1219512195121951,0.0386740331491712,0.0114503816793893,0.0047619047619047,0.0625,0.0625,0.0535714285714285,0.2018561484918793,0.032258064516129,0.0738916256157635,0.0305343511450381,0.2198581560283687,0.0913043478260869,0.0046296296296296
0.0125260960334029,0.0206185567010309,0.0072992700729927,0.003690036900369,0.0140845070422535,0.0,0.0304878048780487,0.0165745856353591,0.0114503816793893,0.0142857142857142,0.0,0.0125,0.0267857142857142,0.0139211136890951,0.0,0.0049261083743842,0.0305343511450381,0.0,0.0,0.0046296296296296
0.2964509394572024,0.1237113402061855,0.1131386861313868,0.018450184501845,0.2478873239436619,0.2060301507537688,0.4817073170731707,0.2651933701657458,0.1564885496183206,0.3380952380952381,0.0446428571428571,0.075,0.1875,0.1995359628770301,0.1806451612903225,0.2216748768472906,0.0305343511450381,0.1631205673758865,0.1,0.1898148148148148
0.7494780793319414,0.2938144329896907,0.2737226277372263,0.2767527675276752,0.0647887323943662,0.542713567839196,0.1768292682926829,0.3922651933701657,0.0687022900763358,0.0761904761904762,0.5044642857142857,0.36875,0.3571428571428571,0.3642691415313225,0.2967741935483871,0.3497536945812808,0.4427480916030534,0.375886524822695,0.4217391304347826,0.2083333333333333
0.8162839248434237,0.1804123711340206,1.0,0.2287822878228782,0.3070422535211268,0.100502512562814,0.2560975609756097,0.4806629834254143,0.6297709923664122,0.3666666666666667,0.6071428571428571,0.23125,0.75,0.2900232018561485,0.0064516129032258,0.2758620689655172,0.4274809160305343,0.2624113475177305,0.1478260869565217,0.0601851851851851
0.1983298538622129,0.4020618556701031,0.0656934306569343,0.066420664206642,0.3577464788732394,0.0753768844221105,0.6341463414634146,0.4806629834254143,0.1984732824427481,0.1285714285714286,0.2276785714285714,0.1625,0.1696428571428571,0.2853828306264501,0.2709677419354839,0.2413793103448276,0.0763358778625954,0.0212765957446808,0.208695652173913,0.0462962962962962
0.022964509394572,0.0051546391752577,0.0182481751824817,0.022140221402214,0.0366197183098591,0.0050251256281407,0.0304878048780487,0.0441988950276243,0.0190839694656488,0.0095238095238095,0.0178571428571428,0.0125,0.0357142857142857,0.0092807424593967,0.0516129032258064,0.0886699507389162,0.0534351145038167,0.0141843971631205,0.017391304347826,0.0046296296296296
0.0709812108559498,0.0618556701030927,0.010948905109489,0.095940959409594,0.0253521126760563,0.0050251256281407,0.1341463414634146,0.0165745856353591,0.0038167938931297,0.0142857142857142,0.0714285714285714,0.025,0.0267857142857142,0.0904872389791183,0.2129032258064516,0.0689655172413793,0.0,0.0,0.1739130434782608,0.0324074074074074
0.1398747390396659,0.0360824742268041,0.145985401459854,0.007380073800738,0.2112676056338028,0.0301507537688442,0.0975609756097561,0.1878453038674033,0.0763358778625954,0.0428571428571428,0.0625,0.05625,0.0357142857142857,0.2621809744779582,0.0709677419354838,0.1576354679802955,0.0076335877862595,0.2695035460992908,0.0260869565217391,0.037037037037037
0.1127348643006262,0.0154639175257731,0.083941605839416,0.014760147601476,0.0169014084507042,0.1708542713567839,0.0182926829268292,0.0662983425414364,0.0648854961832061,0.1,0.03125,0.0375,0.0625,0.0951276102088167,0.0580645161290322,0.0295566502463054,0.0305343511450381,0.0354609929078014,0.0130434782608695,0.0972222222222222
0.0187891440501043,0.0,0.0182481751824817,0.003690036900369,0.0169014084507042,0.0301507537688442,0.0060975609756097,0.0331491712707182,0.0038167938931297,0.0047619047619047,0.0,0.01875,0.0089285714285714,0.0348027842227378,0.0064516129032258,0.0049261083743842,0.0610687022900763,0.0,0.0565217391304347,0.0046296296296296
0.1085594989561586,0.0979381443298969,0.0255474452554744,0.014760147601476,0.0225352112676056,0.0804020100502512,0.0121951219512195,0.1270718232044199,0.015267175572519,0.0285714285714285,0.0133928571428571,0.00625,0.0357142857142857,0.0672853828306264,0.0193548387096774,0.0591133004926108,0.0687022900763358,0.0354609929078014,0.017391304347826,0.0277777777777777
0.1795407098121085,0.2525773195876288,0.1423357664233576,0.2767527675276752,0.352112676056338,0.1105527638190954,0.2195121951219512,0.3204419889502762,0.2404580152671755,0.6000000000000001,0.3482142857142857,0.2125,0.3214285714285714,0.3132250580046403,0.4193548387096774,0.6157635467980296,0.282442748091603,0.1063829787234042,0.5130434782608696,0.324074074074074
0.0125260960334029,0.1134020618556701,0.0,0.0,0.0112676056338028,0.0452261306532663,0.073170731707317,0.0718232044198895,0.0458015267175572,0.0047619047619047,0.1383928571428571,0.0,0.0,0.0464037122969837,0.1096774193548387,0.0,0.0076335877862595,0.0354609929078014,0.0217391304347826,0.0
0.068893528183716,0.0515463917525773,0.072992700729927,0.070110701107011,0.1408450704225352,0.0301507537688442,0.0792682926829268,0.1215469613259668,0.1259541984732824,0.0142857142857142,0.0267857142857142,0.1,0.1071428571428571,0.074245939675174,0.0193548387096774,0.083743842364532,0.0610687022900763,0.0212765957446808,0.0521739130434782,0.037037037037037
0.0730688935281837,0.0051546391752577,0.0072992700729927,0.011070110701107,0.0450704225352112,0.0201005025125628,0.0,0.0497237569060773,0.0610687022900763,0.0523809523809523,0.0669642857142857,0.08125,0.1696428571428571,0.0672853828306264,0.0387096774193548,0.0295566502463054,0.0381679389312977,0.0496453900709219,0.0304347826086956,0.0462962962962962
0.2630480167014613,0.1752577319587628,0.1313868613138686,0.1217712177121771,0.152112676056338,0.050251256281407,0.2804878048780488,0.1933701657458563,0.3129770992366412,0.1095238095238095,0.0625,0.34375,0.2946428571428571,0.1809744779582366,0.1806451612903225,0.083743842364532,0.1068702290076335,0.0212765957446808,0.1695652173913043,0.0833333333333333
0.022964509394572,0.0103092783505154,0.0,0.003690036900369,0.0169014084507042,0.0150753768844221,0.0182926829268292,0.0,0.0,0.019047619047619,0.0267857142857142,0.0,0.0267857142857142,0.0092807424593967,0.0,0.0197044334975369,0.0,0.0,0.008695652173913,0.0046296296296296
0.0438413361169102,0.0412371134020618,0.010948905109489,0.092250922509225,0.1549295774647887,0.0402010050251256,0.0975609756097561,0.0662983425414364,0.0305343511450381,0.0095238095238095,0.0669642857142857,0.0875,0.2321428571428571,0.1252900232018561,0.1032258064516129,0.0098522167487684,0.0610687022900763,0.0212765957446808,0.0608695652173913,0.037037037037037
0.0125260960334029,0.0206185567010309,0.0036496350364963,0.003690036900369,0.0,0.1708542713567839,0.0365853658536585,0.0165745856353591,0.0076335877862595,0.0047619047619047,0.0446428571428571,0.0,0.0178571428571428,0.0232018561484918,0.0064516129032258,0.0049261083743842,0.0,0.0,0.0347826086956521,0.0138888888888888
0.0626304801670146,0.0824742268041237,0.0036496350364963,0.014760147601476,0.0169014084507042,0.0452261306532663,0.024390243902439,0.0220994475138121,0.049618320610687,0.0142857142857142,0.0267857142857142,0.075,0.0267857142857142,0.0092807424593967,0.0387096774193548,0.0098522167487684,0.0381679389312977,0.0212765957446808,0.0043478260869565,0.0
0.1210855949895615,0.1082474226804123,0.0875912408759124,0.1697416974169741,0.0422535211267605,0.1507537688442211,0.2621951219512195,0.1933701657458563,0.1221374045801526,0.3904761904761905,0.0892857142857142,0.025,0.0089285714285714,0.1577726218097447,0.1612903225806451,0.0049261083743842,0.099236641221374,0.0070921985815602,0.208695652173913,0.1111111111111111
0.1711899791231732,0.2164948453608247,0.2554744525547445,0.077490774907749,0.2394366197183098,0.1306532663316583,0.4451219512195122,0.3812154696132596,0.2709923664122137,0.0857142857142857,0.2008928571428571,0.1625,0.4375,0.2204176334106728,0.2580645161290322,0.2512315270935961,0.0687022900763358,0.0212765957446808,0.2304347826086956,0.0509259259259259
0.1899791231732776,0.2010309278350515,0.1897810218978102,0.033210332103321,0.1859154929577464,0.0753768844221105,0.6219512195121951,0.2707182320441988,0.4351145038167939,0.1761904761904762,0.1696428571428571,0.16875,0.1875,0.2529002320185615,0.2709677419354839,0.3448275862068966,0.0839694656488549,0.0496453900709219,0.1130434782608695,0.0231481481481481
0.1398747390396659,0.0360824742268041,0.2627737226277372,0.040590405904059,0.1154929577464788,0.0854271356783919,0.048780487804878,0.1049723756906077,0.049618320610687,0.0285714285714285,0.1026785714285714,0.00625,0.1339285714285714,0.0533642691415313,0.064516129032258,0.0443349753694581,0.0076335877862595,0.1063829787234042,0.1956521739130435,0.0185185185185185
0.1210855949895615,0.0463917525773195,0.0912408759124087,0.051660516605166,0.104225352112676,0.1055276381909547,0.2804878048780488,0.154696132596685,0.099236641221374,0.2047619047619047,0.1473214285714285,0.3125,0.0357142857142857,0.1067285382830626,0.1419354838709677,0.0443349753694581,0.1450381679389313,0.1276595744680851,0.0434782608695652,0.0833333333333333
0.3382045929018789,0.3092783505154639,0.2007299270072992,0.084870848708487,0.0422535211267605,0.592964824120603,0.1829268292682926,0.4696132596685082,0.1679389312977099,0.1333333333333333,0.1517857142857142,0.15625,0.2678571428571428,0.2436194895591647,0.0903225806451612,0.1477832512315271,0.3893129770992366,0.1276595744680851,0.2521739130434782,0.1712962962962962
0.3110647181628392,0.190721649484536,0.1678832116788321,0.1623616236162361,0.2619718309859155,0.2663316582914573,0.4207317073170732,0.2265193370165745,0.0916030534351145,0.1428571428571428,0.6026785714285714,0.175,0.0357142857142857,0.3294663573085846,0.1677419354838709,0.2364532019704433,0.3587786259541984,0.0709219858156028,0.1826086956521739,0.2129629629629629
0.0375782881002087,0.1237113402061855,0.0145985401459854,0.070110701107011,0.0591549295774647,0.0201005025125628,0.0792682926829268,0.0386740331491712,0.0458015267175572,0.0380952380952381,0.0267857142857142,0.0375,0.0178571428571428,0.0672853828306264,0.0129032258064516,0.0049261083743842,0.1068702290076335,0.0283687943262411,0.0217391304347826,0.0185185185185185
0.3903966597077244,0.1391752577319587,0.645985401459854,0.040590405904059,0.1774647887323943,0.1758793969849246,0.3658536585365853,0.1160220994475138,0.1641221374045801,0.3619047619047619,0.5892857142857143,0.1625,0.0714285714285714,0.308584686774942,0.032258064516129,0.0443349753694581,0.0458015267175572,0.0851063829787234,0.008695652173913,0.1111111111111111
0.7306889352818371,0.6237113402061856,0.22992700729927,0.3099630996309963,0.8,0.4321608040201005,0.475609756097561,0.585635359116022,0.3053435114503817,0.6952380952380953,0.2366071428571428,0.2,0.6339285714285714,0.6728538283062645,0.4064516129032258,0.3940886699507389,0.5572519083969465,0.3829787234042553,0.4260869565217391,0.2037037037037037
0.091858037578288,0.0360824742268041,0.0364963503649635,0.007380073800738,0.0507042253521126,0.0100502512562814,0.0060975609756097,0.0386740331491712,0.0343511450381679,0.0571428571428571,0.2276785714285714,0.0875,0.0357142857142857,0.1600928074245939,0.1483870967741935,0.0197044334975369,0.1068702290076335,0.3475177304964539,0.0043478260869565,0.0277777777777777
