home_best_attack,home_best_defense,home_avg_attack,home_avg_defense,home_std_attack,home_std_defense,gk_home_player_1,away_avg_attack,away_avg_defense,away_std_attack,away_std_defense,away_best_attack,away_best_defense,gk_away_player_1,bottleneck_metric,wasserstein_metric,landscape_metric,betti_metric,heat_metric,target_home_points
0.3804347826086958,0.5714285714285716,0.419931056095268,0.5092150170648462,0.5385303082757531,0.5410121178407774,0.6176470588235294,0.2082148499210108,0.3673318551367339,0.3965651783937094,0.4022838218487883,0.2869080779944286,0.4444444444444442,0.5625,0.5155631114298562,0.7157579884978748,0.3755366972817491,0.8528622810149629,0.799479534097187,3
0.8586956521739131,0.8195488721804511,0.9000313381385148,0.781569965870307,0.6464121577997801,0.6521062929328028,0.5588235294117645,0.3740916271721963,0.5447154471544722,0.515736851599625,0.69636007164786,0.4066852367688023,0.6666666666666665,0.75,0.616647534298491,0.7867817396784315,0.4844240683985044,0.8905203723486687,0.793945528105934,3
0.4320652173913042,0.6766917293233083,0.3682231275462242,0.5733788395904438,0.4247049114674448,0.4628515817402125,0.7058823529411766,0.3731437598736176,0.5003695491500371,0.4382498859861083,0.3795806644507702,0.467966573816156,0.5037037037037031,0.53125,0.0471952286716104,0.0181066260761621,0.0204831308679123,0.0225185001034369,0.094660393449176,3
0.394021739130435,0.5413533834586466,0.3754308994045754,0.6464163822525602,0.7360689806452481,0.5705956132484507,0.6764705882352939,0.5500789889415483,0.5084996304508498,0.5848967047037954,0.478683988637933,0.4735376044568249,0.4370370370370366,0.625,0.033618918297203,0.0193015035771576,0.0199327616822898,0.03388606422298,0.1234448342339297,0
0.6793478260869565,0.7368421052631575,0.7395800689439045,0.4361774744027307,0.5640834064282503,0.3401332286135554,0.7352941176470589,0.3067930489731436,0.5040650406504064,0.5020707855861088,0.6328159821809085,0.3286908077994432,0.3777777777777777,0.5,0.0388280238577248,0.0137594975137892,0.0131147713412326,0.0237313500831294,0.0879469088405157,3
0.4211956521739131,0.5864661654135337,0.2275148856157947,0.2812286689419792,0.4448499458058252,0.4509168157748999,0.6176470588235294,0.4492890995260663,0.3592017738359208,0.3779426750941486,0.2847373276834362,0.4401114206128129,0.5925925925925921,0.8125,0.0867540024906316,0.0356380920834672,0.0452135099851506,0.038569792578434,0.0959237144081606,3
0.1739130434782612,0.4661654135338344,0.1660921341272332,0.460068259385666,0.4302738105252377,0.5101954242795306,0.6470588235294117,0.7146919431279626,0.6082779009608279,0.5109520048357892,0.3055137885811252,0.7325905292479113,0.7999999999999998,0.84375,0.0433585318180188,0.0245966525833127,0.0200064584975254,0.0478088480178123,0.1568995765909729,0
0.3668478260869565,0.518796992481203,0.2375430899404578,0.5836177474402731,0.3829560589855019,0.6309269879738859,0.6176470588235294,0.2195892575039493,0.3133776792313378,0.5230404445016248,0.6165242976048622,0.0863509749303617,0.2444444444444444,0.53125,0.0746053581372891,0.0307892193539083,0.0374952014819007,0.0525792733667438,0.1670989876251382,3
0.8152173913043477,0.8120300751879701,0.9451582575994992,0.807508532423209,0.8278999636772157,0.5311928049484758,0.7941176470588234,0.5096366508688783,0.9571322985957132,0.6464165479317501,0.7834849869387224,0.5236768802228409,0.6814814814814811,0.78125,0.6741741817975253,0.7747020621214042,0.5551962221379702,0.8865584677044182,0.8201075319975133,0
0.4130434782608696,0.3684210526315792,0.2817298652460045,0.2109215017064851,0.2202260201823485,0.5343706240472796,0.7647058823529411,0.4331753554502362,0.5713229859571327,0.5606068366481551,0.5854938502558356,0.3565459610027854,0.5259259259259257,0.59375,0.0602264851236413,0.0284339522700742,0.0303417972298668,0.0412603442249089,0.1123847739753515,3
0.3559782608695654,0.4060150375939848,0.2212472579128799,0.4081911262798638,0.5194347645531181,0.4557358216534224,0.3529411764705881,0.8906793048973145,0.5831485587583147,0.8052394935570861,0.2399897437762121,0.8467966573816157,0.7703703703703701,0.84375,0.5751706032134437,0.7434269816243246,0.4387241658990639,0.864395574117433,0.7772443463383436,1
0.3668478260869565,0.518796992481203,0.2456910059542472,0.4662116040955637,0.293233365619173,0.5451344302322036,0.5882352941176472,0.215797788309636,0.2202512934220251,0.2855472595827111,0.4417006559602874,0.3760445682451254,0.422222222222222,0.5,0.065458755977881,0.0352497696680933,0.0385653603153194,0.0526600734532893,0.1106633949011129,1
0.3342391304347827,0.0827067669172931,0.2867439674083361,0.1078498293515362,0.4650791300882586,0.5176568174509835,0.5294117647058822,0.6957345971563975,0.7272727272727271,0.4970866012480464,0.5202804448500506,0.7883008356545962,0.8296296296296295,0.875,0.5839424351718328,0.7280777391985694,0.4474122638707501,0.8609535870238779,0.8208044352943018,3
0.8722826086956523,0.8270676691729322,0.7408335944844886,0.4375426621160407,0.4131237441618092,0.4244069680108295,0.6764705882352939,0.3968404423380725,0.4338507021433848,0.478995272927162,0.4549997777364676,0.5459610027855151,0.5925925925925921,0.71875,0.0378748181519109,0.0335414003933657,0.024669740995129,0.0604507828933426,0.1387698364492427,3
0.5081521739130439,0.6616541353383463,0.4706988404888759,0.453242320819113,0.4016298546041188,0.3762449147995914,0.6764705882352939,0.5826224328593992,0.5698447893569845,0.5761164365451865,0.4690131753411926,0.506963788300836,0.7407407407407409,0.875,0.0344544107955553,0.0256392078103159,0.0202883592893143,0.0489096786642842,0.169482637110936,1
0.5353260869565215,0.5338345864661651,0.7123158884362271,0.5767918088737205,0.5921710130925,0.6375782658673734,0.7647058823529411,0.3671406003159556,0.3850702143385067,0.5377445930180622,0.8468733495484413,0.389972144846797,0.2222222222222218,0.65625,0.6683535026683092,0.8096689566714853,0.5434606606570539,0.9008946691153592,0.739518577961433,0
0.464673913043478,0.3759398496240598,0.4415543716703238,0.3986348122866898,0.5086051000716862,0.5166418298960345,0.441176470588235,0.2091627172195891,0.5912786400591279,0.3802222975870091,0.8988755510379582,0.3537604456824517,0.3037037037037033,0.53125,0.5975365751392938,0.755711759006947,0.462285336646127,0.8800564065014456,0.8250916023038164,0
0.5706521739130435,0.4511278195488724,0.4600438733939205,0.5010238907849831,0.3608396391875175,0.6217113924975259,0.6176470588235294,0.2748815165876772,0.2771618625277163,0.36205590328687,0.5051719408572897,0.3983286908077996,0.4370370370370366,0.46875,0.0378472832336191,0.024884232509908,0.0207780456296565,0.0388785207877605,0.1004271503993999,1
0.4891304347826084,0.744360902255639,0.5988718270134759,0.6197952218430038,0.7857231401487805,0.6477798485567914,0.7058823529411766,0.9030015797788304,0.7132298595713227,0.6052635620500091,0.6742327203926064,0.8718662952646246,0.7555555555555555,0.5,0.6642565491049932,0.7892234334337436,0.5511494556980453,0.8881079721374276,0.771829990056623,3
0.6222826086956523,0.5563909774436087,0.4246317768724541,0.6068259385665522,0.5532297559467088,0.7090038429473973,0.6470588235294117,0.6113744075829382,0.5380635624538064,0.4630897615716973,0.6507000355334149,0.5877437325905293,0.4296296296296296,0.78125,0.6114688860668887,0.7363572219148918,0.4779373419535452,0.8625220265521223,0.8074250962058664,3
0.8043478260869565,0.7969924812030076,0.7301786273895337,0.7221843003412971,0.6546349188304461,0.4355087684897762,0.8529411764705883,0.6527646129541869,0.6008869179600889,0.6542532950698092,0.4534034293518547,0.5181058495821729,0.7629629629629631,0.875,0.0512478945845012,0.0209184961228742,0.0209351248721571,0.0401249303240305,0.1258365525298955,0
0.7744565217391308,0.8345864661654137,0.8470698840488877,0.4832764505119455,0.7778728263800891,0.535248330568812,0.7058823529411766,0.3222748815165879,0.26090169992609,0.39811327475811,0.5077756016780159,0.6490250696378834,0.3629629629629631,0.5,0.640793259829503,0.8046607210781069,0.5142003711206347,0.90350032811393,0.833050912310151,3
0.7826086956521743,0.7894736842105261,0.7235976183014725,0.7303754266211611,0.4216712717305828,0.5058572264774268,0.6764705882352939,0.3532385466034751,0.7117516629711753,0.5790064410151876,0.6339883808133999,0.3704735376044565,0.6148148148148143,0.625,0.024210731128941,0.0129909438242147,0.013928842605168,0.0279030092723352,0.1506352861854288,3
0.6413043478260869,0.6842105263157898,0.6684424945158258,0.5924914675767927,0.457603003999532,0.5611186127533343,0.7352941176470589,0.2808846761453396,0.222468588322247,0.4836669731317879,0.4692967379370349,0.3370473537604455,0.251851851851852,0.59375,0.0573825104779964,0.0367797975237149,0.0359287847933524,0.0617834220892673,0.1551902048197546,3
0.3315217391304346,0.3984962406015038,0.366969602005641,0.5488054607508528,0.57686789762076,0.7572861431625513,0.5,0.6186413902053705,0.645232815964524,0.3235109894339274,0.4341400207694588,0.7548746518105851,0.6962962962962962,0.875,0.037694866916145,0.0188911370760655,0.0178646114644766,0.0311545195987128,0.0982426159360527,0
0.3342391304347827,0.0676691729323311,0.3230962080852397,0.1802047781569968,0.3517219070015649,0.6608959347848837,0.5294117647058822,0.4344391785150074,0.3954175905395418,0.5169189316726879,0.3970325993648553,0.4512534818941502,0.5999999999999996,0.65625,0.560801957163009,0.7010486924517129,0.4224308208084174,0.8458866831968194,0.8374236505386436,0
0.5706521739130435,0.5714285714285716,0.3948605452836102,0.560409556313993,0.3983043579487271,0.5929645287317702,0.6176470588235294,0.6720379146919435,0.498152254249816,0.4655927686609331,0.508248884926958,0.6518105849582176,0.6074074074074076,0.71875,0.0739114547732391,0.0257305693101687,0.0414422022584924,0.0247776803449261,0.0836411850933524,0
0.5760869565217392,0.518796992481203,0.5512378564713263,0.7740614334470992,0.5516463107454115,0.7750252556333108,0.8529411764705883,0.1881152023332117,0.6468588322246855,0.6285425630289572,0.8366015006244023,0.2367688022284126,0.3866666666666667,0.375,0.7477044987036198,0.878696971480128,0.6448228929380435,0.9310743836520295,0.7063195099526657,3
0.3695652173913046,0.3308270676691727,0.1986837981823881,0.4853242320819113,0.4218763727237267,0.795150719399293,0.5588235294117645,0.6701421800947864,0.6356245380635621,0.5106941783556778,0.4861184303401926,0.6350974930362119,0.6814814814814811,0.6875,0.039006980407112,0.0251418372159286,0.0187657430116686,0.0570201780968137,0.2150381220567139,0
0.6766304347826089,0.7067669172932334,0.5625195863365717,0.6505119453924917,0.2283468977525524,0.5902290562308563,0.9117647058823528,0.6085308056872041,0.6733185513673323,0.6003514362915316,0.5537902107586041,0.5013927576601671,0.6074074074074076,0.6875,0.0433400065057954,0.0217782416945968,0.016334042509755,0.0537839950951365,0.1836839900673245,3
0.5570652173913042,0.5263157894736845,0.2632403635224065,0.44641638225256,0.2775226382000566,0.390271909548022,0.6470588235294117,0.8319115323854662,0.8322246858832227,0.6377626112839119,0.4158792936503661,0.8467966573816157,0.9333333333333332,0.84375,0.6471241647457366,0.7533320451313674,0.5231077275141501,0.8714469332700711,0.8069323540030291,0
0.730978260869565,0.744360902255639,0.5343152616734574,0.7590443686006831,0.5897373312176457,0.5901360764685357,0.7941176470588234,0.3437598736176932,0.5262379896526244,0.4772535128665014,0.4978347422029747,0.2646239554317549,0.5999999999999996,0.65625,0.6027767331858315,0.7768577918377338,0.4679927943373633,0.893184548416633,0.8186339316714013,1
0.7527173913043481,0.7669172932330826,0.7721717329990603,0.7105802047781573,0.6747740059589793,0.4771820017020185,0.7941176470588234,0.5921011058451815,0.4390243902439028,0.4399524662962388,0.2941014989086472,0.7298050139275767,0.7481481481481476,0.5625,0.609367757342349,0.7698924958442249,0.4773095486389127,0.8805931882765905,0.7559598417539193,3
0.5407608695652177,0.6541353383458648,0.5136320902538394,0.8894197952218432,0.6722958878311331,0.7393852919937354,0.7647058823529411,0.1102685624012633,0.0768662232076868,0.4547025252014682,0.51102628319091,0.4094707520891365,0.081481481481481,0.4375,0.5254892053986768,0.6816507424989569,0.3860081323254233,0.8379336472494867,0.9212952579767312,0
0.5869565217391304,0.7293233082706769,0.6110937010341586,0.6211604095563144,0.7457034262464122,0.6407012856917254,0.6470588235294117,0.2775792927451697,0.6269031781226904,0.4301486185420922,0.7211506945407904,0.6183844011142061,0.4740740740740743,0.65625,0.6949163241193427,0.8445402029674808,0.5735937136219305,0.9223947783789156,0.7452423588997121,0
0.8043478260869565,0.7669172932330826,0.8273268567847079,0.5078498293515361,0.6907809399468174,0.2357096537507041,0.8529411764705883,0.5921011058451815,0.5853658536585367,0.5848663341754534,0.3958160308137519,0.5654596100278555,0.7037037037037033,0.6875,0.0239773886317982,0.0147661160827577,0.0143019458432441,0.0300162281691895,0.134731035790143,3
0.6467391304347827,0.7293233082706769,0.7373863992478848,0.5699658703071679,0.8342974970361254,0.3206725229624547,0.6764705882352939,0.3086887835703007,0.6193643754619371,0.5969276813733169,0.5574074502121866,0.306406685236769,0.5333333333333332,0.71875,0.072425845633923,0.027200481810062,0.031649162840886,0.0465645571745305,0.1575636184340597,3
0.5679347826086962,0.7368421052631575,0.5462237543089938,0.5501706484641637,0.5792295556709526,0.4855331910859375,0.7352941176470589,0.8657187993680884,0.8122690317812276,0.8577847697830769,0.4055282348353684,0.8105849582172704,0.7999999999999998,0.78125,0.6382921408011042,0.7892068733095774,0.510474811009715,0.8945486733017237,0.8017945142742742,0
0.4239130434782607,0.4060150375939848,0.2250078345346287,0.3235494880546081,0.5704715192180512,0.4957423766743587,0.5882352941176472,0.4186413902053716,0.5661492978566152,0.5745055843576994,0.7296692016438633,0.4345403899721449,0.5333333333333332,0.625,0.6017804479664638,0.776334897699285,0.4749060117673349,0.8841248752449231,0.7796377706404238,3
0.394021739130435,0.6842105263157898,0.3919919002965075,0.5372013651877139,0.6355888948818897,0.4336070691682296,0.5294117647058822,0.4091627172195893,0.3628972653362901,0.6646146512394235,0.6512291792881126,0.278551532033426,0.2740740740740741,0.3125,0.5702817614843195,0.7495716093407617,0.4344472168892878,0.8752742270424887,0.8858796347641942,1
0.2554347826086958,0.4060150375939848,0.3404527155702341,0.6301706484641638,0.6772381525955131,0.8205836534914703,0.6470588235294117,0.1756714060031594,0.3222468588322251,0.6187232693251712,0.6455620463817979,0.3844011142061281,0.2222222222222218,0.5625,0.6632753187543236,0.8001835544920598,0.5529097138819591,0.8937164717987366,0.7671344043306925,0
0.5461956521739126,0.6616541353383463,0.5167659041052963,0.3965870307167236,0.3610074891799009,0.3404550465799221,0.7058823529411766,0.2985781990521325,0.5912786400591279,0.5887812325035142,0.5665273377786177,0.306406685236769,0.5259259259259257,0.6875,0.0447075121297788,0.0135370180240202,0.0177316075702072,0.0248065053359395,0.1223057647879329,3
0.6222826086956523,0.5338345864661651,0.4099028517706049,0.3215017064846419,0.1523136068732054,0.330727783442525,0.7941176470588234,0.8562401263823065,0.8211382113821144,0.7604179184974962,0.4330381198038111,0.8105849582172704,0.7999999999999998,0.78125,0.6072171952145923,0.7739191390879815,0.4728730913350449,0.8871374685482142,0.784577990697257,3
0.8804347826086953,0.7969924812030076,0.7583829520526488,0.8109215017064852,0.5116780764736246,0.6143732692811521,0.8823529411764706,0.4663264066107664,0.5178122690317819,0.6299285251478679,0.6225674564382442,0.4568245125348191,0.585185185185185,0.78125,0.729810284730434,0.8244743352527917,0.6154062574767641,0.9033807160309032,0.7192675390683336,1
0.4239130434782607,0.0827067669172931,0.2466311501096836,0.0546075085324235,0.2643910156307738,0.5146187871990895,0.4705882352941177,0.3210110584518171,0.3895048041389501,0.4006347706925552,0.2866888463352319,0.4512534818941502,0.6074074074074076,0.6875,0.6216134074606876,0.7662458450378785,0.4893721576382064,0.8721317522871861,0.7327211338900358,0
0.5054347826086958,0.488721804511278,0.508738519393487,0.6690784982935152,0.708823157524094,0.8076908527999782,0.6470588235294117,0.3750394944707738,0.7435328898743534,0.6032040642408907,0.7456993506722434,0.4763231197771587,0.6444444444444444,0.71875,0.6426155663400417,0.8200793509385205,0.5155955490458135,0.913299556486166,0.804577390078001,1
0.8260869565217392,0.8796992481203008,0.9291758069570668,0.785665529010239,0.6439309433379892,0.5904530906677521,0.9705882352941178,0.6856240126382303,0.7324464153732446,0.8842630108626608,0.6538480983502799,0.5654596100278555,0.5333333333333332,0.84375,0.6692808769988898,0.8547301508431745,0.5441999780745127,0.9304569852684982,0.79626356726181,1
0.6222826086956523,0.7518796992481205,0.6490128486367914,0.8641638225255974,0.5170263098524623,0.7939356686540893,0.8235294117647056,0.1788309636650868,0.3606799704360681,0.5032352901290551,0.5766780707666364,0.3454038997214481,0.2592592592592586,0.5625,0.5506419082287344,0.7403982479603025,0.4117862268181635,0.8676725782889019,0.8085926547863899,1
0.5869565217391304,0.5714285714285716,0.636164211845816,0.5535836177474409,0.745850913574583,0.6589588380932123,0.5882352941176472,0.4694616599829868,0.5602365114560239,0.6769742061388371,0.520067576915137,0.3704735376044565,0.674074074074074,0.8125,0.6791449274519549,0.8249917668342719,0.5546822004230473,0.9115960577370364,0.7837841422022308,3
0.6793478260869565,0.7368421052631575,0.7110623628956438,0.4723549488054606,0.4215453335547776,0.3198959768945091,0.7352941176470589,0.6524486571879935,0.5107169253510722,0.6333040397990466,0.2228826913505086,0.668523676880223,0.6074074074074076,0.90625,0.0552268894060923,0.0294732250256584,0.0348252654520544,0.0371774188179709,0.1116346988251361,3
0.7366220735785958,0.2857142857142856,0.4663356073572311,0.3613651877133108,0.3958942482884806,0.597480459209208,0.441176470588235,0.4167456556082145,0.7886178861788626,0.5545632732965871,0.7625448867134326,0.4763231197771587,0.674074074074074,0.65625,0.7258613898300929,0.8124191323378422,0.6097110765885825,0.9097706974567712,0.8014187231835519,0
0.5244565217391304,0.3684210526315792,0.3716703227828271,0.2935153583617746,0.424902368249116,0.4486524582653244,0.6764705882352939,0.4050552922590844,0.2779009608277905,0.313705538986949,0.3446674880660221,0.5459610027855151,0.5185185185185186,0.28125,0.6031603296710388,0.7730943590904631,0.4687181256046069,0.8840407504163514,0.7431940975563603,3
0.605978260869565,0.7969924812030076,0.7850203697900353,0.7235494880546076,0.9328067158706386,0.6520336397699955,0.8823529411764706,0.5406003159557655,0.4538063562453809,0.6834095885850173,0.2110592991709148,0.6128133704735377,0.7555555555555555,0.90625,0.0592066198440424,0.0286379248163238,0.0270814697149946,0.0456959463240665,0.11798777446453,3
0.3722826086956519,0.4511278195488724,0.2162331557505488,0.6122866894197956,0.4662017443720634,0.7136802930385957,0.5,0.2483412322274882,0.4427198817442721,0.4229970329577321,0.5413992311377331,0.272980501392758,0.4740740740740743,0.46875,0.7115518162225721,0.8391864539600102,0.6023322591880981,0.9174887417783478,0.764576869667854,1
0.3913043478260869,0.4285714285714288,0.3171419617674709,0.3467576791808877,0.6897883367998467,0.3739621367311123,0.5294117647058822,0.4186413902053716,0.3525498891352558,0.4279855550853968,0.3027399137133528,0.5459610027855151,0.5925925925925921,0.71875,0.0496154838360969,0.0239438854319771,0.0213971793025582,0.0409837486713879,0.1328666314247409,0
0.4456521739130434,0.4661654135338344,0.483860858664995,0.6020477815699659,0.7576722005272796,0.5736071521485644,0.6764705882352939,0.6625592417061617,0.5809312638580924,0.6512593169156924,0.606964177141379,0.668523676880223,0.6814814814814811,0.875,0.0676598126249867,0.0281786813995554,0.0384674968332706,0.0271561065650466,0.0922666319828753,0
0.644021739130435,0.5789473684210527,0.5797555625195874,0.5870307167235498,0.449817558749519,0.6842369071897347,0.7647058823529411,0.3895734597156397,0.4449371766444936,0.4915586032639245,0.5136908590592326,0.5208913649025075,0.4962962962962964,0.6875,0.4285879759172206,0.5296189735122026,0.3390516254615752,0.614938331494891,0.5908901621561462,1
0.3043478260869561,0.3308270676691727,0.1400091603789506,0.4486006825938577,0.4202544778510058,0.631936296812905,0.5294117647058822,0.6562401263823059,0.3732446415373247,0.6447537806004284,0.3431461876178301,0.721448467966574,0.5555555555555554,0.65625,0.9308791949577664,0.9958999280395217,0.8758518519850077,0.9813056510951874,0.6870169340442114,1
0.7500000000000004,0.7293233082706769,0.4083359448448762,0.4703071672354952,0.2207122247649913,0.343846238884459,0.2647058823529411,0.5867298578199054,0.502586844050259,0.5316883640506367,0.4181672864967414,0.5543175487465182,0.6074074074074076,0.6875,0.1081038012395092,0.0393991935312569,0.0771833567135263,0.0122051811214546,0,1
0.605978260869565,0.5563909774436087,0.3055468505170795,0.458703071672355,0.3548730074027402,0.5262419924338064,0.6470588235294117,0.8575039494470778,0.7169253510716924,0.5980763248792416,0.535049488788919,0.8412256267409477,0.7259259259259254,0.65625,0.5570625658728946,0.740721783169968,0.4185280542644568,0.8784987851651899,0.9047658872442242,0
0.5706521739130435,0.4511278195488724,0.5164525227201509,0.5030716723549489,0.3746840853715802,0.6321155164688106,0.6176470588235294,0.5636650868878363,0.5742793791574274,0.5736611810044225,0.4507405375846232,0.5543175487465182,0.7259259259259254,0.6875,0.060417875712243,0.0260248565262131,0.0246098220339236,0.0378046527692171,0.1156737290803874,1
0.8614130434782608,0.7969924812030076,0.6007521153243505,0.571331058020478,0.2154467229749883,0.4522193289500955,0.7352941176470589,0.3424960505529228,0.5121951219512195,0.5006122079852453,0.4911131618091282,0.4958217270194986,0.6074074074074076,0.6875,0.0209103331192231,0.0199388651831666,0.0114872549237786,0.0479152935081831,0.1803653508312904,3
0.3260869565217388,0.744360902255639,0.2923848323409594,0.4436860068259389,0.4079887013355261,0.5764492183793788,0.5294117647058822,0.4091627172195893,0.5269770879526976,0.517810309761936,0.5393038382753992,0.395543175487465,0.585185185185185,0.4375,0.0171751880657722,0.0130842312658984,0.0130393238764764,0.0215553854778784,0.0842558298767053,1
0.3125000000000004,0.5263157894736845,0.313694766530868,0.4539249146757682,0.5252581780030381,0.6044558356452443,0.5882352941176472,0.9475513428120056,0.7782705099778271,0.6892738805265672,0.4215732554411646,0.8440111420612815,0.9407407407407408,0.84375,0.5331081894348122,0.6817536850689744,0.3941656993715688,0.8349752612006696,0.9158051276614324,1
0.429347826086957,0.4360902255639098,0.4390473205891574,0.4013651877133113,0.4418609865073062,0.4907112891598748,0.7941176470588234,0.056872037914692,0.2845528455284554,0.3664450951437867,0.6185268760891778,0.136490250696379,0.1777777777777776,0.375,0.0938454340734966,0.0373013348527629,0.055640737976357,0.0301761619690165,0.0743408277481161,1
0.605978260869565,0.488721804511278,0.2858038232528987,0.6825938566552905,0.4596311285389536,0.7453360736974033,0.6470588235294117,0.7889415481832538,0.5195861049519586,0.6361159101015463,0.3004624627210481,0.7158774373259051,0.8592592592592587,0.8125,0.5968349003547767,0.7573203269870132,0.4648532091795555,0.8777039545660943,0.8109131922077636,1
0.7961956521739135,0.774436090225564,0.7972422438107181,0.5788395904436858,0.5155966629588544,0.3408705489816759,0.5588235294117645,0.6451816745655603,0.6385809312638577,0.5430737398592997,0.4410083076138433,0.6100278551532035,0.6888888888888887,0.71875,0.0451803165311553,0.0147161064917021,0.0181059885207709,0.0218881363635506,0.0881095200891681,3
0.3777173913043476,0.5639097744360901,0.4023816985271078,0.5488054607508537,0.4718624008178409,0.5715038195893114,0.5882352941176472,0.3093206951026852,0.441980783444198,0.5692616156281503,0.5400520866179734,0.2924791086350975,0.5333333333333332,0.75,0.0108836906927947,0.0045016520118401,0.0036250859278441,0.0134060996821589,0.0890510394205865,3
0.4320652173913042,0.1278195488721802,0.1761203384518963,0.2853242320819116,0.4243348838256597,0.7616795353623731,0.6176470588235294,0.2044233807266984,0.2919438285291944,0.5193837955815495,0.4974577926725723,0.0640668523676879,0.4444444444444442,0.53125,0.0419277724228177,0.0244305727852918,0.0276410751219976,0.036153336680932,0.1145759246949439,1
0.4891304347826084,0.6541353383458648,0.3719837041679725,0.7467576791808876,0.5793350921592193,0.7887548821205965,0.7352941176470589,0.5434439178515005,0.5284552845528458,0.257686038458651,0.6026189573345535,0.5543175487465182,0.7629629629629631,0.78125,0.6596567155340078,0.8295884360579933,0.5346138356285386,0.9181720735095938,0.7883346501640461,1
0.597826086956522,0.5714285714285716,0.6371043560012541,0.5856655290102388,0.4522244081569768,0.7148414721338621,0.7941176470588234,0.8110584518167454,0.6903178122690323,0.5036298206010263,0.5861399284730422,0.8718662952646246,0.7555555555555555,0.8125,0.5786142705815563,0.7353730223623369,0.442012899034259,0.859120284366448,0.7672386417375077,1
0.8641304347826089,0.962406015037594,0.9382638671262936,0.9071672354948808,0.5646772322533984,0.6672187646070964,0.8823529411764706,0.7763033175355445,0.9046563192904652,0.5012218516829048,0.8035531358463932,0.8718662952646246,0.7555555555555555,0.8125,0.7287214235351225,0.842648937610281,0.6329056561401195,0.9174704081611406,0.7445122323497095,3
